35.21055600, -97.44188800, 138.74, 90.00, 278.50, -0.37, -2.06, 0.15, 0.36, -0.03, -63.91, -278.82
35.21055600, -97.44188800, 138.74, 90.00, 276.88, -0.37, -1.81, 0.15, 0.40, 0.00, -63.81, -278.60
35.21056000, -97.44188800, 138.72, 90.00, 276.50, -0.37, -1.56, 0.14, 0.38, 0.01, -63.73, -278.40
35.21056000, -97.44188800, 138.72, 90.00, 276.44, -0.37, -1.44, 0.15, 0.37, -0.03, -63.63, -278.18
35.21055600, -97.44189600, 138.04, 90.00, 276.44, -0.37, -1.44, 0.16, 0.37, 0.00, -63.55, -277.98
35.21056000, -97.44189600, 138.03, 90.00, 276.44, -0.37, -1.44, 0.14, 0.33, 0.02, -63.45, -277.75
35.21056000, -97.44189600, 138.03, 90.00, 276.44, -0.37, -1.44, 0.17, 0.32, -0.02, -63.36, -277.54
35.21056000, -97.44189600, 138.03, 90.00, 276.44, -0.37, -1.44, 0.16, 0.37, 0.01, -63.28, -277.34
35.21056000, -97.44189600, 138.03, 90.00, 276.44, -0.37, -1.44, 0.17, 0.37, -0.02, -63.19, -277.12
35.21056000, -97.44190400, 137.34, 90.00, 276.44, -0.37, -1.44, 0.16, 0.35, -0.01, -63.10, -276.91
35.21056000, -97.44190400, 137.34, 90.00, 276.44, -0.37, -1.44, 0.16, 0.39, -0.01, -63.01, -276.70
35.21056400, -97.44190400, 137.32, 90.00, 276.44, -0.37, -1.44, 0.08, 0.40, 0.01, -62.92, -276.47
35.21056800, -97.44191200, 136.61, 90.00, 276.44, -0.37, -1.44, 0.13, 0.38, 0.02, -62.83, -276.27
35.21056800, -97.44191200, 136.61, 90.00, 276.44, -0.37, -1.44, 0.15, 0.32, -0.02, -62.75, -276.04
35.21056800, -97.44191200, 136.61, 90.00, 276.44, -0.37, -1.44, 0.15, 0.39, -0.02, -62.67, -275.84
35.21056800, -97.44191200, 136.61, 90.00, 276.44, -0.37, -1.44, 0.11, 0.37, -0.02, -62.58, -275.62
35.21056800, -97.44191200, 136.61, 90.00, 276.44, -0.37, -1.44, 0.16, 0.33, -0.04, -62.49, -275.42
35.21056800, -97.44191200, 136.61, 90.00, 276.44, -0.37, -1.44, 0.19, 0.33, 0.03, -62.40, -275.21
35.21056800, -97.44191200, 136.61, 90.00, 276.44, -0.37, -1.44, 0.16, 0.41, 0.00, -62.30, -274.98
35.21057200, -97.44192000, 135.91, 90.00, 276.44, -0.37, -1.44, 0.16, 0.29, -0.02, -62.22, -274.77
35.21057200, -97.44192000, 135.91, 90.00, 276.44, -0.37, -1.31, 0.20, 0.36, -0.03, -62.14, -274.55
35.21057200, -97.44192000, 135.91, 90.00, 276.44, -0.37, -1.25, 0.13, 0.38, -0.02, -62.06, -274.36
35.21057200, -97.44192000, 135.91, 90.00, 276.44, -0.37, -1.25, 0.15, 0.34, -0.01, -61.96, -274.14
35.21057200, -97.44192800, 135.22, 90.00, 276.44, -0.37, -1.25, 0.10, 0.47, -0.01, -61.88, -273.94
35.21057200, -97.44192800, 135.22, 90.00, 276.44, -0.37, -1.25, 0.18, 0.39, 0.00, -61.79, -273.71
35.21057200, -97.44192800, 135.22, 90.00, 276.50, -0.37, -1.25, 0.18, 0.37, 0.00, -61.70, -273.49
