35.21, -97.44, 125.90, 90.00, 259.88, 5.13, 7.38, 1.01, -4.37, -2.33, 62.88, -40.04
35.21, -97.44, 126.60, 90.00, 270.94, 1.25, -0.50, 0.39, -0.20, 0.00, 62.56, -40.31
35.21, -97.44, 126.60, 90.00, 273.06, 1.19, -0.44, 0.39, -0.23, -0.01, 62.77, -40.43
35.21, -97.44, 126.60, 90.00, 274.69, 1.12, -0.44, 0.39, -0.21, 0.01, 63.00, -40.57
35.21, -97.44, 126.60, 90.00, 275.19, 1.12, -0.44, 0.38, -0.22, -0.01, 63.20, -40.69
35.21, -97.44, 126.60, 90.00, 275.81, 1.12, -0.44, 0.37, -0.23, 0.02, 63.42, -40.82
35.21, -97.44, 126.60, 90.00, 275.75, 1.12, -0.44, 0.38, -0.25, -0.04, 63.62, -40.94
35.21, -97.44, 126.60, 90.00, 275.75, 1.12, -0.44, 0.38, -0.22, 0.04, 63.84, -41.08
35.21, -97.44, 126.60, 90.00, 275.75, 1.12, -0.44, 0.39, -0.23, 0.01, 64.04, -41.21
35.21, -97.44, 126.60, 90.00, 275.44, 1.12, -0.44, 0.29, -0.47, 0.01, 64.25, -41.32
35.21, -97.44, 126.60, 90.00, 271.81, 1.12, -0.44, 0.40, -0.25, -0.01, 64.46, -41.45
35.21, -97.44, 126.60, 90.00, 273.19, 1.06, -0.37, 0.36, -0.22, 0.00, 64.65, -41.56
35.21, -97.44, 126.60, 90.00, 273.19, 1.00, -0.37, 0.38, -0.20, 0.05, 64.88, -41.69
35.21, -97.44, 126.60, 90.00, 273.25, 1.00, -0.37, 0.38, -0.20, 0.01, 65.09, -41.80
35.21, -97.44, 126.60, 90.00, 271.63, 1.00, -0.31, 0.34, -0.25, 0.02, 65.32, -41.92
35.21, -97.44, 126.60, 90.00, 272.50, 1.00, -0.31, 0.34, -0.16, -0.01, 65.52, -42.03
35.21, -97.44, 126.60, 90.00, 272.56, 0.94, -0.31, 0.38, -0.17, -0.02, 65.74, -42.16
35.21, -97.44, 126.60, 90.00, 272.56, 0.94, -0.31, 0.39, -0.23, -0.02, 65.94, -42.27
35.21, -97.44, 126.60, 90.00, 272.56, 0.94, -0.31, 0.37, -0.23, 0.01, 66.16, -42.39
35.21, -97.44, 127.32, 90.00, 272.56, 0.94, -0.31, 0.38, -0.21, -0.01, 66.36, -42.51
35.21, -97.44, 127.32, 90.00, 272.56, 0.94, -0.31, 0.38, -0.30, -0.05, 66.56, -42.62
35.21, -97.44, 127.32, 90.00, 272.56, 0.94, -0.31, 0.36, -0.31, 0.05, 66.78, -42.72
35.21, -97.44, 127.32, 90.00, 272.56, 0.94, -0.31, 0.36, -0.22, 0.00, 66.99, -42.84
35.21, -97.44, 127.32, 90.00, 272.56, 0.94, -0.31, 0.35, -0.25, -0.01, 67.22, -42.96
35.21, -97.44, 127.29, 90.00, 272.56, 0.94, -0.31, 0.39, -0.23, 0.00, 67.42, -43.07
35.21, -97.44, 127.29, 90.00, 272.56, 0.94, -0.31, 0.39, -0.24, -0.03, 67.64, -43.20
35.21, -97.44, 127.29, 90.00, 272.56, 0.94, -0.31, 0.37, -0.18, -0.02, 67.85, -43.31
35.21, -97.44, 127.29, 90.00, 272.56, 0.94, -0.31, 0.38, -0.21, 0.04, 68.07, -43.43
35.21, -97.44, 127.29, 90.00, 272.56, 0.94, -0.31, 0.42, -0.19, -0.01, 68.27, -43.54
35.21, -97.44, 127.29, 90.00, 272.56, 0.94, -0.31, 0.41, -0.17, -0.02, 68.48, -43.66
35.21, -97.44, 127.98, 90.00, 272.56, 0.94, -0.31, 0.36, -0.25, 0.00, 68.71, -43.78
35.21, -97.44, 127.98, 90.00, 272.56, 0.94, -0.31, 0.38, -0.25, -0.03, 68.90, -43.89
35.21, -97.44, 127.98, 90.00, 272.56, 0.94, -0.31, 0.37, -0.27, -0.02, 69.13, -44.02
35.21, -97.44, 127.98, 90.00, 272.56, 0.94, -0.31, 0.40, -0.21, 0.02, 69.33, -44.12
35.21, -97.44, 127.98, 90.00, 272.56, 0.94, -0.31, 0.39, -0.20, -0.02, 69.56, -44.25
35.21, -97.44, 127.98, 90.00, 272.56, 0.94, -0.31, 0.39, -0.23, -0.04, 69.77, -44.36
35.21, -97.44, 127.98, 90.00, 272.56, 0.94, -0.31, 0.38, -0.22, 0.02, 69.99, -44.49
35.21, -97.44, 127.98, 90.00, 272.56, 0.94, -0.31, 0.39, -0.20, 0.03, 70.20, -44.61
35.21, -97.44, 127.98, 90.00, 272.56, 0.94, -0.31, 0.38, -0.20, -0.01, 70.40, -44.72
35.21, -97.44, 127.98, 90.00, 272.56, 0.94, -0.31, 0.38, -0.18, 0.00, 70.63, -44.84
35.21, -97.44, 127.98, 90.00, 272.56, 0.94, -0.31, 0.40, -0.21, -0.01, 70.82, -44.95
35.21, -97.44, 127.98, 90.00, 272.56, 0.94, -0.31, 0.39, -0.23, -0.03, 71.05, -45.08
35.21, -97.44, 128.05, 90.00, 272.56, 0.94, -0.31, 0.38, -0.22, 0.00, 71.25, -45.19
